Claim_ID,Customer_ID,Vehicle_ID,Claim_Date,Claim_Amount,Claim_Type
26748,682216,682216,2025-08-21,10000,1
26749,682230,682230,2025-07-14,10000,1
26750,682260,682260,2025-05-14,10000,1
26751,682265,682265,2025-04-28,10000,1
26752,682270,682270,2025-04-14,10000,1
26753,682287,682287,2025-11-21,10000,1
26754,682313,682313,2025-10-07,10000,1
26755,682369,682369,2025-07-07,10000,1
26756,682429,682429,2025-04-21,10000,1
26757,682475,682475,2025-04-14,10000,1
26758,682478,682478,2025-09-07,10000,1
26759,682500,682500,2025-04-21,10000,1
26760,682508,682508,2025-09-28,10000,1
26761,682518,682518,2025-05-07,10000,1
26762,682529,682529,2025-04-28,10000,1
26763,682552,682552,2025-03-07,10000,1
26764,682600,682600,2025-02-14,10000,1
26765,682610,682610,2025-10-07,10000,1
26766,682630,682630,2025-12-14,10000,1
26767,682660,682660,2025-01-28,10000,1
26768,682666,682666,2025-04-14,10000,1
26769,682704,682704,2025-01-07,10000,1
26770,682726,682726,2025-12-07,10000,1
26771,682729,682729,2025-07-14,10000,1
26772,682771,682771,2025-03-07,10000,1
26773,682783,682783,2025-11-28,10000,1
26774,682793,682793,2025-03-14,10000,1
26775,682845,682845,2025-08-07,10000,1
26776,682858,682858,2025-04-21,10000,1
26777,682900,682900,2025-02-21,10000,1
26778,683012,683012,2025-10-21,10000,1
26779,683031,683031,2025-10-21,10000,1
26780,683032,683032,2025-09-21,10000,1
26781,683109,683109,2025-09-14,10000,1
26782,683151,683151,2025-10-21,10000,1
26783,683198,683198,2025-03-14,10000,1
26784,683230,683230,2025-11-14,10000,1
26785,683252,683252,2025-04-14,10000,1
26786,683254,683254,2025-05-07,10000,1
26787,683318,683318,2025-02-21,10000,1
26788,683365,683365,2025-05-14,10000,1
26789,683380,683380,2025-05-28,10000,1
26790,683397,683397,2025-07-21,10000,1
26791,683517,683517,2025-03-07,10000,1
26792,683544,683544,2025-06-07,10000,1
26793,683575,683575,2025-03-14,10000,1
26794,683604,683604,2025-05-28,10000,1
26795,683605,683605,2025-05-21,10000,1
26796,683625,683625,2025-10-28,10000,1
26797,683635,683635,2025-06-07,10000,1
26798,683656,683656,2025-09-21,10000,1
26799,683665,683665,2025-05-28,10000,1
26800,683716,683716,2025-02-21,10000,1
26801,683748,683748,2025-10-14,10000,1
26802,683772,683772,2025-07-28,10000,1
26803,683774,683774,2025-10-21,10000,1
26804,683784,683784,2025-11-28,10000,1
26805,683828,683828,2025-07-07,10000,1
26806,683849,683849,2025-07-14,10000,1
26807,683866,683866,2025-11-21,10000,1
26808,683872,683872,2025-12-14,10000,1
26809,683902,683902,2025-06-14,10000,1
26810,683915,683915,2025-07-07,10000,1
26811,683951,683951,2025-04-21,10000,1
26812,683992,683992,2025-06-21,10000,1
26813,684028,684028,2025-11-28,10000,1
26814,684047,684047,2025-02-07,10000,1
26815,684054,684054,2025-11-14,10000,1
26816,684102,684102,2025-05-14,10000,1
26817,684131,684131,2025-01-07,10000,1
26818,684151,684151,2025-10-21,10000,1
26819,684177,684177,2025-05-21,10000,1
26820,684183,684183,2025-07-14,10000,1
26821,684200,684200,2025-08-07,10000,1
26822,684210,684210,2025-12-14,10000,1
26823,684213,684213,2025-10-21,10000,1
26824,684228,684228,2025-12-14,10000,1
26825,684234,684234,2025-10-07,10000,1
26826,684249,684249,2025-06-14,10000,1
26827,684429,684429,2025-11-21,10000,1
26828,684437,684437,2025-08-21,10000,1
26829,684450,684450,2025-03-28,10000,1
26830,684463,684463,2025-07-07,10000,1
26831,684477,684477,2025-01-07,10000,1
26832,684487,684487,2025-03-07,10000,1
26833,684489,684489,2025-08-28,10000,1
26834,684495,684495,2025-08-14,10000,1
26835,684522,684522,2025-11-14,10000,1
26836,684523,684523,2025-09-21,10000,1
26837,684552,684552,2025-12-28,10000,1
26838,684558,684558,2025-07-21,10000,1
26839,684580,684580,2025-09-07,10000,1
26840,684584,684584,2025-11-28,10000,1
26841,684622,684622,2025-06-07,10000,1
26842,684647,684647,2025-10-14,10000,1
26843,684665,684665,2025-05-21,10000,1
26844,684675,684675,2025-06-28,10000,1
26845,684677,684677,2025-12-07,10000,1
26846,684696,684696,2025-12-07,10000,1
26847,684734,684734,2025-08-07,10000,1
26848,684738,684738,2025-08-07,10000,1
26849,684749,684749,2025-11-28,10000,1
26850,684753,684753,2025-01-28,10000,1
26851,684758,684758,2025-07-07,10000,1
26852,684778,684778,2025-09-14,10000,1
26853,684788,684788,2025-06-28,10000,1
26854,684807,684807,2025-08-21,10000,1
26855,684860,684860,2025-07-28,10000,1
26856,684880,684880,2025-04-14,10000,1
26857,684908,684908,2025-10-14,10000,1
26858,684934,684934,2025-03-21,10000,1
26859,684951,684951,2025-03-07,10000,1
26860,685001,685001,2025-10-14,10000,1
26861,685012,685012,2025-06-14,10000,1
26862,685062,685062,2025-04-21,10000,1
26863,685064,685064,2025-07-21,10000,1
26864,685074,685074,2025-04-14,10000,1
26865,685091,685091,2025-09-28,10000,1
26866,685118,685118,2025-01-14,10000,1
26867,685125,685125,2025-05-28,10000,1
26868,685128,685128,2025-12-28,10000,1
26869,685131,685131,2025-11-07,10000,1
26870,685138,685138,2025-03-14,10000,1
26871,685148,685148,2025-08-14,10000,1
26872,685223,685223,2025-12-21,10000,1
26873,685230,685230,2025-07-07,10000,1
26874,685232,685232,2025-01-21,10000,1
26875,685265,685265,2025-02-28,10000,1
26876,685304,685304,2025-03-21,10000,1
26877,685316,685316,2025-05-21,10000,1
26878,685343,685343,2025-10-28,10000,1
26879,685345,685345,2025-02-21,10000,1
26880,685360,685360,2025-08-21,10000,1
26881,685373,685373,2025-03-28,10000,1
26882,685384,685384,2025-01-07,10000,1
26883,685393,685393,2025-10-28,10000,1
26884,685488,685488,2025-06-14,10000,1
26885,685493,685493,2025-09-21,10000,1
26886,685516,685516,2025-12-07,10000,1
26887,685532,685532,2025-02-07,10000,1
26888,685576,685576,2025-03-07,10000,1
26889,685607,685607,2025-10-28,10000,1
26890,685611,685611,2025-12-21,10000,1
26891,685637,685637,2025-12-14,10000,1
26892,685648,685648,2025-09-28,10000,1
26893,685670,685670,2025-11-21,10000,1
26894,685676,685676,2025-06-14,10000,1
26895,685723,685723,2025-01-28,10000,1
26896,685735,685735,2025-05-21,10000,1
26897,685743,685743,2025-04-07,10000,1
26898,685762,685762,2025-04-21,10000,1
26899,685773,685773,2025-06-21,10000,1
26900,685788,685788,2025-08-28,10000,1
26901,685789,685789,2025-01-28,10000,1
26902,685801,685801,2025-07-21,10000,1
26903,685830,685830,2025-11-28,10000,1
26904,685880,685880,2025-04-14,10000,1
26905,685887,685887,2025-03-28,10000,1
26906,685893,685893,2025-02-14,10000,1
26907,685944,685944,2025-09-07,10000,1
26908,685961,685961,2025-02-07,10000,1
26909,685966,685966,2025-12-14,10000,1
26910,686000,686000,2025-06-28,10000,1
26911,686047,686047,2025-11-07,10000,1
26912,686109,686109,2025-04-21,10000,1
26913,686119,686119,2025-02-21,10000,1
26914,686165,686165,2025-07-21,10000,1
26915,686171,686171,2025-10-14,10000,1
26916,686174,686174,2025-12-21,10000,1
26917,686215,686215,2025-03-21,10000,1
26918,686293,686293,2025-08-21,10000,1
26919,686298,686298,2025-10-14,10000,1
26920,686310,686310,2025-05-14,10000,1
26921,686318,686318,2025-02-21,10000,1
26922,686381,686381,2025-12-28,10000,1
26923,686411,686411,2025-10-21,10000,1
26924,686442,686442,2025-04-28,10000,1
26925,686451,686451,2025-12-28,10000,1
26926,686470,686470,2025-08-21,10000,1
26927,686488,686488,2025-07-14,10000,1
26928,686510,686510,2025-06-21,10000,1
26929,686526,686526,2025-08-14,10000,1
26930,686540,686540,2025-04-21,10000,1
26931,686579,686579,2025-10-21,10000,1
26932,686582,686582,2025-07-28,10000,1
26933,686597,686597,2025-04-14,10000,1
26934,686645,686645,2025-12-28,10000,1
26935,686656,686656,2025-04-07,10000,1
26936,686704,686704,2025-11-07,10000,1
26937,686740,686740,2025-08-07,10000,1
26938,686767,686767,2025-02-14,10000,1
26939,686785,686785,2025-06-14,10000,1
26940,686799,686799,2025-10-14,10000,1
26941,686804,686804,2025-10-28,10000,1
26942,686813,686813,2025-11-21,10000,1
26943,686826,686826,2025-11-21,10000,1
26944,686847,686847,2025-07-28,10000,1
26945,686893,686893,2025-08-14,10000,1
26946,686895,686895,2025-12-28,10000,1
26947,686901,686901,2025-11-28,10000,1
26948,686912,686912,2025-11-21,10000,1
26949,686984,686984,2025-10-14,10000,1
26950,687023,687023,2025-01-07,10000,1
26951,687034,687034,2025-07-21,10000,1
26952,687041,687041,2025-12-28,10000,1
26953,687127,687127,2025-06-21,10000,1
26954,687137,687137,2025-06-14,10000,1
26955,687150,687150,2025-06-28,10000,1
26956,687216,687216,2025-03-14,10000,1
26957,687217,687217,2025-11-07,10000,1
26958,687220,687220,2025-08-14,10000,1
26959,687261,687261,2025-11-28,10000,1
26960,687279,687279,2025-06-14,10000,1
26961,687280,687280,2025-07-07,10000,1
26962,687358,687358,2025-03-21,10000,1
26963,687364,687364,2025-06-21,10000,1
26964,687395,687395,2025-01-28,10000,1
26965,687401,687401,2025-03-14,10000,1
26966,687416,687416,2025-08-28,10000,1
26967,687440,687440,2025-05-28,10000,1
26968,687448,687448,2025-08-28,10000,1
26969,687463,687463,2025-09-28,10000,1
26970,687487,687487,2025-08-07,10000,1
26971,687493,687493,2025-07-28,10000,1
26972,687586,687586,2025-04-28,10000,1
26973,687683,687683,2025-09-21,10000,1
26974,687717,687717,2025-06-07,10000,1
26975,687723,687723,2025-10-07,10000,1
26976,687733,687733,2025-01-28,10000,1
26977,687739,687739,2025-07-14,10000,1
26978,687743,687743,2025-03-07,10000,1
26979,687793,687793,2025-09-07,10000,1
26980,687806,687806,2025-09-07,10000,1
26981,687823,687823,2025-05-21,10000,1
26982,687825,687825,2025-06-07,10000,1
26983,687832,687832,2025-06-14,10000,1
26984,687870,687870,2025-10-14,10000,1
26985,687954,687954,2025-11-21,10000,1
26986,687959,687959,2025-08-21,10000,1
26987,687971,687971,2025-09-28,10000,1
26988,687982,687982,2025-06-21,10000,1
26989,688003,688003,2025-01-07,10000,1
26990,688006,688006,2025-04-28,10000,1
26991,688027,688027,2025-01-21,10000,1
26992,688035,688035,2025-12-07,10000,1
26993,688040,688040,2025-09-14,10000,1
26994,688118,688118,2025-02-28,10000,1
26995,688157,688157,2025-05-07,10000,1
26996,688192,688192,2025-12-14,10000,1
26997,688220,688220,2025-08-21,10000,1
26998,688226,688226,2025-11-07,10000,1
26999,688252,688252,2025-09-21,10000,1
27000,688286,688286,2025-02-21,10000,1
27001,688298,688298,2025-10-07,10000,1
27002,688317,688317,2025-07-28,10000,1
27003,688342,688342,2025-10-28,10000,1
27004,688343,688343,2025-03-28,10000,1
27005,688345,688345,2025-05-28,10000,1
27006,688371,688371,2025-04-28,10000,1
27007,688379,688379,2025-12-14,10000,1
27008,688405,688405,2025-11-28,10000,1
27009,688420,688420,2025-07-28,10000,1
27010,688468,688468,2025-02-28,10000,1
27011,688483,688483,2025-08-07,10000,1
27012,688502,688502,2025-02-28,10000,1
27013,688510,688510,2025-11-07,10000,1
27014,688513,688513,2025-08-28,10000,1
27015,688545,688545,2025-12-28,10000,1
27016,688568,688568,2025-09-14,10000,1
27017,688611,688611,2025-07-28,10000,1
27018,688664,688664,2025-01-28,10000,1
27019,688694,688694,2025-11-07,10000,1
27020,688730,688730,2025-06-21,10000,1
27021,688759,688759,2025-01-28,10000,1
27022,688760,688760,2025-09-28,10000,1
27023,688830,688830,2025-06-07,10000,1
27024,688837,688837,2025-11-21,10000,1
27025,688841,688841,2025-02-21,10000,1
27026,688846,688846,2025-07-28,10000,1
27027,688852,688852,2025-11-07,10000,1
27028,688856,688856,2025-02-07,10000,1
27029,688875,688875,2025-12-21,10000,1
27030,688900,688900,2025-07-28,10000,1
27031,688965,688965,2025-06-28,10000,1
27032,688971,688971,2025-10-07,10000,1
27033,688991,688991,2025-05-28,10000,1
27034,689020,689020,2025-08-14,10000,1
27035,689060,689060,2025-09-07,10000,1
27036,689083,689083,2025-05-28,10000,1
27037,689089,689089,2025-11-21,10000,1
27038,689090,689090,2025-07-28,10000,1
27039,689108,689108,2025-01-21,10000,1
27040,689144,689144,2025-04-07,10000,1
27041,689146,689146,2025-12-21,10000,1
27042,689191,689191,2025-09-28,10000,1
27043,689201,689201,2025-06-14,10000,1
27044,689204,689204,2025-04-21,10000,1
27045,689205,689205,2025-09-14,10000,1
27046,689260,689260,2025-05-28,10000,1
27047,689262,689262,2025-03-14,10000,1
27048,689311,689311,2025-08-28,10000,1
27049,689326,689326,2025-07-21,10000,1
27050,689327,689327,2025-03-21,10000,1
27051,689349,689349,2025-12-07,10000,1
27052,689352,689352,2025-01-07,10000,1
27053,689367,689367,2025-12-07,10000,1
27054,689370,689370,2025-08-28,10000,1
27055,689387,689387,2025-07-21,10000,1
27056,689394,689394,2025-03-14,10000,1
27057,689413,689413,2025-12-28,10000,1
27058,689424,689424,2025-11-28,10000,1
27059,689478,689478,2025-06-07,10000,1
27060,689480,689480,2025-12-07,10000,1
27061,689483,689483,2025-09-14,10000,1
27062,689501,689501,2025-06-07,10000,1
27063,689514,689514,2025-09-07,10000,1
27064,689529,689529,2025-08-21,10000,1
27065,689531,689531,2025-07-07,10000,1
27066,689568,689568,2025-04-21,10000,1
27067,689579,689579,2025-09-14,10000,1
27068,689594,689594,2025-03-07,10000,1
27069,689643,689643,2025-11-21,10000,1
27070,689702,689702,2025-05-07,10000,1
27071,689753,689753,2025-09-28,10000,1
27072,689769,689769,2025-05-14,10000,1
27073,689786,689786,2025-09-21,10000,1
27074,689815,689815,2025-12-28,10000,1
27075,689863,689863,2025-10-14,10000,1
27076,689888,689888,2025-04-07,10000,1
27077,689890,689890,2025-01-28,10000,1
27078,689916,689916,2025-03-28,10000,1
27079,689929,689929,2025-05-14,10000,1
27080,690019,690019,2025-01-21,10000,1
27081,690033,690033,2025-09-21,10000,1
27082,690085,690085,2025-04-07,10000,1
27083,690124,690124,2025-02-14,10000,1
27084,690128,690128,2025-08-28,10000,1
27085,690129,690129,2025-10-07,10000,1
27086,690171,690171,2025-02-21,10000,1
27087,690173,690173,2025-10-07,10000,1
27088,690246,690246,2025-10-07,10000,1
27089,690248,690248,2025-09-21,10000,1
27090,690283,690283,2025-12-28,10000,1
27091,690328,690328,2025-06-21,10000,1
27092,690385,690385,2025-12-28,10000,1
27093,690389,690389,2025-09-21,10000,1
27094,690520,690520,2025-03-07,10000,1
27095,690545,690545,2025-01-14,10000,1
27096,690559,690559,2025-01-14,10000,1
27097,690569,690569,2025-11-28,10000,1
27098,690572,690572,2025-05-21,10000,1
27099,690581,690581,2025-01-28,10000,1
27100,690582,690582,2025-08-14,10000,1
27101,690591,690591,2025-02-21,10000,1
27102,690601,690601,2025-08-21,10000,1
27103,690623,690623,2025-11-07,10000,1
27104,690657,690657,2025-11-21,10000,1
27105,690683,690683,2025-04-14,10000,1
27106,690720,690720,2025-05-21,10000,1
27107,690732,690732,2025-04-07,10000,1
27108,690733,690733,2025-06-21,10000,1
27109,690804,690804,2025-01-21,10000,1
27110,690825,690825,2025-04-14,10000,1
27111,690829,690829,2025-06-14,10000,1
27112,690841,690841,2025-02-28,10000,1
27113,690862,690862,2025-06-14,10000,1
27114,690867,690867,2025-04-14,10000,1
27115,690883,690883,2025-06-21,10000,1
27116,690886,690886,2025-03-28,10000,1
27117,690898,690898,2025-07-07,10000,1
27118,690900,690900,2025-05-14,10000,1
27119,690903,690903,2025-03-14,10000,1
27120,690929,690929,2025-07-21,10000,1
27121,690966,690966,2025-04-28,10000,1
27122,690970,690970,2025-11-21,10000,1
27123,691001,691001,2025-03-28,10000,1
27124,691036,691036,2025-04-14,10000,1
27125,691039,691039,2025-09-28,10000,1
27126,691045,691045,2025-08-21,10000,1
27127,691049,691049,2025-02-21,10000,1
27128,691069,691069,2025-07-21,10000,1
27129,691084,691084,2025-02-21,10000,1
27130,691089,691089,2025-07-07,10000,1
27131,691146,691146,2025-12-21,10000,1
27132,691180,691180,2025-11-14,10000,1
27133,691206,691206,2025-06-14,10000,1
27134,691209,691209,2025-01-14,10000,1
27135,691220,691220,2025-02-14,10000,1
27136,691241,691241,2025-03-21,10000,1
27137,691266,691266,2025-10-07,10000,1
27138,691285,691285,2025-07-07,10000,1
27139,691286,691286,2025-11-14,10000,1
27140,691291,691291,2025-11-07,10000,1
27141,691312,691312,2025-12-21,10000,1
27142,691321,691321,2025-05-28,10000,1
27143,691330,691330,2025-04-21,10000,1
27144,691337,691337,2025-02-14,10000,1
27145,691358,691358,2025-10-14,10000,1
27146,691368,691368,2025-09-14,10000,1
27147,691392,691392,2025-08-14,10000,1
27148,691408,691408,2025-02-28,10000,1
27149,691425,691425,2025-10-07,10000,1
27150,691440,691440,2025-03-07,10000,1
27151,691463,691463,2025-09-28,10000,1
27152,691572,691572,2025-12-14,10000,1
27153,691577,691577,2025-10-07,10000,1
27154,691578,691578,2025-09-07,10000,1
27155,691594,691594,2025-10-07,10000,1
27156,691670,691670,2025-08-14,10000,1
27157,691748,691748,2025-10-07,10000,1
27158,691769,691769,2025-10-21,10000,1
27159,691785,691785,2025-04-21,10000,1
27160,691790,691790,2025-08-14,10000,1
27161,691862,691862,2025-10-28,10000,1
27162,691910,691910,2025-10-14,10000,1
27163,691930,691930,2025-01-14,10000,1
27164,691964,691964,2025-12-28,10000,1
27165,691968,691968,2025-12-14,10000,1
27166,691972,691972,2025-02-21,10000,1
27167,692001,692001,2025-07-28,10000,1
27168,692034,692034,2025-11-28,10000,1
27169,692074,692074,2025-01-14,10000,1
27170,692079,692079,2025-09-07,10000,1
27171,692093,692093,2025-12-21,10000,1
27172,692110,692110,2025-07-21,10000,1
27173,692120,692120,2025-10-14,10000,1
27174,692133,692133,2025-03-14,10000,1
27175,692201,692201,2025-06-28,10000,1
27176,692241,692241,2025-12-07,10000,1
27177,692261,692261,2025-09-14,10000,1
27178,692268,692268,2025-03-07,10000,1
27179,692337,692337,2025-07-14,10000,1
27180,692383,692383,2025-06-07,10000,1
27181,692412,692412,2025-06-21,10000,1
27182,692424,692424,2025-03-28,10000,1
27183,692432,692432,2025-11-14,10000,1
27184,692435,692435,2025-09-21,10000,1
27185,692516,692516,2025-10-21,10000,1
27186,692567,692567,2025-09-07,10000,1
27187,692568,692568,2025-10-21,10000,1
27188,692580,692580,2025-08-07,10000,1
27189,692606,692606,2025-09-28,10000,1
27190,692613,692613,2025-12-14,10000,1
27191,692622,692622,2025-04-28,10000,1
27192,692661,692661,2025-07-07,10000,1
27193,692682,692682,2025-07-14,10000,1
27194,692724,692724,2025-01-21,10000,1
27195,692767,692767,2025-07-07,10000,1
27196,692824,692824,2025-12-28,10000,1
27197,692870,692870,2025-06-14,10000,1
27198,692877,692877,2025-08-07,10000,1
27199,692884,692884,2025-04-14,10000,1
27200,692921,692921,2025-06-07,10000,1
27201,692922,692922,2025-01-21,10000,1
27202,692938,692938,2025-01-14,10000,1
27203,692965,692965,2025-10-21,10000,1
27204,692993,692993,2025-07-28,10000,1
27205,693001,693001,2025-05-07,10000,1
27206,693029,693029,2025-07-14,10000,1
27207,693084,693084,2025-05-21,10000,1
27208,693088,693088,2025-10-14,10000,1
27209,693094,693094,2025-04-21,10000,1
27210,693102,693102,2025-09-28,10000,1
27211,693146,693146,2025-06-21,10000,1
27212,693180,693180,2025-07-14,10000,1
27213,693185,693185,2025-02-07,10000,1
27214,693191,693191,2025-02-28,10000,1
27215,693228,693228,2025-04-14,10000,1
27216,693244,693244,2025-07-07,10000,1
27217,693261,693261,2025-06-28,10000,1
27218,693323,693323,2025-01-21,10000,1
27219,693334,693334,2025-03-14,10000,1
27220,693341,693341,2025-09-21,10000,1
27221,693344,693344,2025-04-14,10000,1
27222,693365,693365,2025-02-28,10000,1
27223,693369,693369,2025-06-21,10000,1
27224,693372,693372,2025-11-28,10000,1
27225,693378,693378,2025-08-21,10000,1
27226,693411,693411,2025-04-21,10000,1
27227,693414,693414,2025-11-28,10000,1
27228,693459,693459,2025-01-28,10000,1
27229,693460,693460,2025-01-28,10000,1
27230,693468,693468,2025-10-07,10000,1
27231,693496,693496,2025-09-28,10000,1
27232,693498,693498,2025-01-21,10000,1
27233,693507,693507,2025-03-14,10000,1
27234,693544,693544,2025-09-14,10000,1
27235,693607,693607,2025-05-28,10000,1
27236,693614,693614,2025-08-14,10000,1
27237,693658,693658,2025-05-14,10000,1
27238,693671,693671,2025-01-07,10000,1
27239,693700,693700,2025-11-28,10000,1
27240,693717,693717,2025-04-07,10000,1
27241,693727,693727,2025-02-21,10000,1
27242,693751,693751,2025-01-28,10000,1
27243,693756,693756,2025-04-21,10000,1
27244,693758,693758,2025-12-14,10000,1
27245,693766,693766,2025-04-28,10000,1
27246,693808,693808,2025-08-07,10000,1
27247,693862,693862,2025-04-21,10000,1
27248,693883,693883,2025-02-21,10000,1
27249,693906,693906,2025-02-07,10000,1
27250,693921,693921,2025-11-28,10000,1
27251,693927,693927,2025-01-21,10000,1
27252,693940,693940,2025-07-14,10000,1
27253,693960,693960,2025-10-28,10000,1
27254,693968,693968,2025-12-21,10000,1
27255,693972,693972,2025-08-07,10000,1
27256,694001,694001,2025-11-14,10000,1
27257,694017,694017,2025-06-21,10000,1
27258,694037,694037,2025-12-07,10000,1
27259,694040,694040,2025-05-28,10000,1
27260,694062,694062,2025-03-28,10000,1
27261,694071,694071,2025-08-21,10000,1
27262,694090,694090,2025-02-28,10000,1
27263,694106,694106,2025-04-28,10000,1
27264,694112,694112,2025-07-07,10000,1
27265,694121,694121,2025-11-28,10000,1
27266,694153,694153,2025-03-07,10000,1
27267,694204,694204,2025-02-21,10000,1
27268,694210,694210,2025-07-28,10000,1
27269,694219,694219,2025-10-28,10000,1
27270,694232,694232,2025-01-07,10000,1
27271,694254,694254,2025-07-28,10000,1
27272,694284,694284,2025-10-21,10000,1
27273,694297,694297,2025-12-21,10000,1
27274,694337,694337,2025-01-21,10000,1
27275,694399,694399,2025-01-14,10000,1
27276,694413,694413,2025-01-14,10000,1
27277,694455,694455,2025-09-21,10000,1
27278,694507,694507,2025-03-21,10000,1
27279,694545,694545,2025-02-14,10000,1
27280,694561,694561,2025-08-07,10000,1
27281,694595,694595,2025-01-21,10000,1
27282,694603,694603,2025-04-28,10000,1
27283,694614,694614,2025-07-28,10000,1
27284,694644,694644,2025-12-07,10000,1
27285,694672,694672,2025-05-07,10000,1
27286,694693,694693,2025-03-21,10000,1
27287,694704,694704,2025-11-21,10000,1
27288,694719,694719,2025-01-14,10000,1
27289,694734,694734,2025-03-28,10000,1
27290,694772,694772,2025-10-28,10000,1
27291,694884,694884,2025-01-07,10000,1
27292,694891,694891,2025-03-21,10000,1
27293,694920,694920,2025-02-07,10000,1
27294,694927,694927,2025-05-07,10000,1
27295,694934,694934,2025-08-07,10000,1
27296,694939,694939,2025-04-07,10000,1
27297,694952,694952,2025-08-28,10000,1
27298,694983,694983,2025-05-28,10000,1
27299,695015,695015,2025-07-28,10000,1
27300,695019,695019,2025-09-28,10000,1
27301,695066,695066,2025-12-28,10000,1
27302,695072,695072,2025-11-21,10000,1
27303,695074,695074,2025-06-21,10000,1
27304,695076,695076,2025-04-14,10000,1
27305,695089,695089,2025-03-21,10000,1
27306,695095,695095,2025-09-07,10000,1
27307,695116,695116,2025-11-07,10000,1
27308,695141,695141,2025-12-07,10000,1
27309,695163,695163,2025-01-21,10000,1
27310,695166,695166,2025-11-21,10000,1
27311,695182,695182,2025-06-07,10000,1
27312,695202,695202,2025-08-28,10000,1
27313,695241,695241,2025-06-28,10000,1
27314,695242,695242,2025-02-14,10000,1
27315,695256,695256,2025-06-21,10000,1
27316,695257,695257,2025-12-07,10000,1
27317,695270,695270,2025-01-28,10000,1
27318,695325,695325,2025-01-28,10000,1
27319,695412,695412,2025-03-07,10000,1
27320,695445,695445,2025-06-21,10000,1
27321,695481,695481,2025-03-28,10000,1
27322,695517,695517,2025-09-14,10000,1
27323,695549,695549,2025-04-14,10000,1
27324,695620,695620,2025-08-14,10000,1
27325,695656,695656,2025-02-07,10000,1
27326,695674,695674,2025-07-14,10000,1
27327,695686,695686,2025-04-14,10000,1
27328,695697,695697,2025-06-21,10000,1
27329,695776,695776,2025-12-21,10000,1
27330,695804,695804,2025-04-28,10000,1
27331,695815,695815,2025-01-14,10000,1
27332,695823,695823,2025-11-21,10000,1
27333,695834,695834,2025-03-14,10000,1
27334,695897,695897,2025-06-07,10000,1
27335,695899,695899,2025-08-21,10000,1
27336,695902,695902,2025-07-07,10000,1
27337,695926,695926,2025-01-28,10000,1
27338,695992,695992,2025-01-14,10000,1
27339,696019,696019,2025-08-21,10000,1
27340,696032,696032,2025-07-14,10000,1
27341,696047,696047,2025-04-21,10000,1
27342,696049,696049,2025-08-21,10000,1
27343,696155,696155,2025-07-14,10000,1
27344,696200,696200,2025-09-21,10000,1
27345,696211,696211,2025-04-07,10000,1
27346,696216,696216,2025-01-21,10000,1
27347,696234,696234,2025-12-21,10000,1
27348,696269,696269,2025-03-28,10000,1
27349,696309,696309,2025-11-21,10000,1
27350,696321,696321,2025-03-21,10000,1
27351,696349,696349,2025-10-07,10000,1
27352,696457,696457,2025-03-21,10000,1
27353,696504,696504,2025-07-21,10000,1
27354,696550,696550,2025-12-07,10000,1
27355,696589,696589,2025-05-14,10000,1
27356,696597,696597,2025-03-21,10000,1
27357,696658,696658,2025-01-14,10000,1
27358,696667,696667,2025-11-21,10000,1
27359,696688,696688,2025-07-28,10000,1
27360,696697,696697,2025-03-14,10000,1
27361,696721,696721,2025-01-14,10000,1
27362,696749,696749,2025-01-07,10000,1
27363,696778,696778,2025-08-28,10000,1
27364,696821,696821,2025-09-28,10000,1
27365,696857,696857,2025-05-07,10000,1
27366,696924,696924,2025-06-14,10000,1
27367,696953,696953,2025-01-07,10000,1
27368,696960,696960,2025-07-07,10000,1
27369,696974,696974,2025-05-21,10000,1
27370,696995,696995,2025-08-14,10000,1
27371,697012,697012,2025-05-28,10000,1
27372,697024,697024,2025-08-14,10000,1
27373,697062,697062,2025-11-28,10000,1
27374,697191,697191,2025-09-21,10000,1
27375,697196,697196,2025-11-07,10000,1
27376,697204,697204,2025-10-14,10000,1
27377,697242,697242,2025-10-28,10000,1
27378,697269,697269,2025-09-07,10000,1
27379,697283,697283,2025-09-21,10000,1
27380,697294,697294,2025-01-28,10000,1
27381,697302,697302,2025-01-07,10000,1
27382,697314,697314,2025-06-28,10000,1
27383,697345,697345,2025-06-14,10000,1
27384,697347,697347,2025-05-28,10000,1
27385,697355,697355,2025-05-21,10000,1
27386,697365,697365,2025-01-07,10000,1
27387,697401,697401,2025-01-21,10000,1
27388,697420,697420,2025-11-21,10000,1
27389,697461,697461,2025-04-14,10000,1
27390,697465,697465,2025-06-28,10000,1
27391,697481,697481,2025-12-14,10000,1
27392,697514,697514,2025-11-21,10000,1
27393,697524,697524,2025-07-07,10000,1
27394,697526,697526,2025-12-28,10000,1
27395,697546,697546,2025-12-14,10000,1
27396,697567,697567,2025-08-28,10000,1
27397,697573,697573,2025-02-14,10000,1
27398,697593,697593,2025-06-07,10000,1
27399,697619,697619,2025-03-14,10000,1
27400,697669,697669,2025-04-28,10000,1
27401,697685,697685,2025-12-28,10000,1
27402,697725,697725,2025-05-28,10000,1
27403,697737,697737,2025-12-21,10000,1
27404,697744,697744,2025-09-21,10000,1
27405,697745,697745,2025-06-07,10000,1
27406,697771,697771,2025-08-28,10000,1
27407,697781,697781,2025-06-07,10000,1
27408,697828,697828,2025-08-07,10000,1
27409,697870,697870,2025-03-28,10000,1
27410,697917,697917,2025-06-28,10000,1
27411,697962,697962,2025-08-07,10000,1
